,X,Y,date,sm_surface_mean
1868,38.191,4.451,20240219,0.10726962983608246
1869,38.241,4.451,20240219,0.10726962983608246
1870,38.291,4.451,20240219,0.10724149644374847
1871,38.341,4.451,20240219,0.10724149644374847
1872,38.391,4.451,20240219,0.10167871415615082
1873,38.441,4.451,20240219,0.10167871415615082
1874,38.491,4.451,20240219,0.09721480309963226
1875,38.541,4.451,20240219,0.09615503251552582
1876,38.591,4.451,20240219,0.09615503251552582
1877,38.641,4.451,20240219,0.07733701169490814
1878,38.691,4.451,20240219,0.07733701169490814
1879,38.741,4.451,20240219,0.07356499135494232
1880,38.791,4.451,20240219,0.07356499135494232
1881,38.841,4.451,20240219,0.07021521031856537
1882,38.891,4.451,20240219,0.07021521031856537
1883,38.941,4.451,20240219,0.17994771897792816
1884,38.991,4.451,20240219,0.07953201234340668
1885,39.041,4.451,20240219,0.07953201234340668
1886,39.091,4.451,20240219,0.07652054727077484
1887,39.141,4.451,20240219,0.07652054727077484
1888,39.191,4.451,20240219,0.07280395925045013
1889,39.241,4.451,20240219,0.07280395925045013
1890,39.291,4.451,20240219,0.0632999986410141
1891,39.341,4.451,20240219,0.0632999986410141
1892,39.391,4.451,20240219,0.061685070395469666
1893,39.441,4.451,20240219,0.06250964105129242
1894,39.491,4.451,20240219,0.06250964105129242
1895,39.541,4.451,20240219,0.05679260194301605
1896,39.591,4.451,20240219,0.05679260194301605
1897,39.641,4.451,20240219,0.07935081422328949
1898,39.691,4.451,20240219,0.07935081422328949
1899,39.741,4.451,20240219,0.06300733983516693
1900,39.791,4.451,20240219,0.06300733983516693
1901,39.841,4.451,20240219,0.05695806443691254
1902,39.891,4.451,20240219,0.05840562283992767
1903,39.941,4.451,20240219,0.05840562283992767
1904,39.991,4.451,20240219,0.060137733817100525
1905,40.041,4.451,20240219,0.060137733817100525
1906,40.091,4.451,20240219,0.06282828748226166
1907,40.141,4.451,20240219,0.06282828748226166
1908,40.191,4.451,20240219,0.0636591762304306
1909,40.241,4.451,20240219,0.0636591762304306
1910,40.291,4.451,20240219,0.06340812146663666
1911,40.341,4.451,20240219,0.06209670007228851
1912,40.391,4.451,20240219,0.06209670007228851
1913,40.441,4.451,20240219,0.0619267076253891
1914,40.491,4.451,20240219,0.0619267076253891
1915,40.541,4.451,20240219,0.09006987512111664
1916,40.591,4.451,20240219,0.09006987512111664
1917,40.641,4.451,20240219,0.0710054486989975
1918,40.691,4.451,20240219,0.0710054486989975
1919,40.741,4.451,20240219,0.06764255464076996
1920,40.791,4.451,20240219,0.06592629849910736
1921,40.841,4.451,20240219,0.06592629849910736
1922,40.891,4.451,20240219,0.060531482100486755
1923,40.941,4.451,20240219,0.060531482100486755
1924,40.991,4.451,20240219,0.05476604402065277
1925,41.041,4.451,20240219,0.05476604402065277
1926,41.091,4.451,20240219,0.05640493333339691
1927,41.141,4.451,20240219,0.05640493333339691
1928,41.191,4.451,20240219,0.06205068528652191
1929,41.241,4.451,20240219,0.062295421957969666
1930,41.291,4.451,20240219,0.062295421957969666
1931,41.341,4.451,20240219,0.06260620057582855
1932,41.391,4.451,20240219,0.06260620057582855
1933,41.441,4.451,20240219,0.061085209250450134
1934,41.491,4.451,20240219,0.061085209250450134
1935,41.541,4.451,20240219,0.05965517461299896
1936,41.591,4.451,20240219,0.05965517461299896
1937,41.641,4.451,20240219,0.05800972878932953
1938,41.691,4.451,20240219,0.0545114129781723
1939,41.741,4.451,20240219,0.0545114129781723
1940,41.791,4.451,20240219,0.053821906447410583
1941,41.841,4.451,20240219,0.053821906447410583
1942,41.891,4.451,20240219,0.05702374875545502
1943,41.941,4.451,20240219,0.05702374875545502
1944,41.991,4.451,20240219,0.057839617133140564
1945,42.041,4.451,20240219,0.057839617133140564
1946,42.091,4.451,20240219,0.05713354051113129
1947,42.141,4.451,20240219,0.0612780898809433
1948,42.191,4.451,20240219,0.0612780898809433
1949,42.241,4.451,20240219,0.057199105620384216
1950,42.291,4.451,20240219,0.057199105620384216
1951,42.341,4.451,20240219,0.05598507821559906
1952,42.391,4.451,20240219,0.05598507821559906
1953,42.441,4.451,20240219,0.05313144624233246
1954,42.491,4.451,20240219,0.05092690885066986
1955,42.541,4.451,20240219,0.05092690885066986
1956,42.591,4.451,20240219,0.05101834237575531
1957,42.641,4.451,20240219,0.05101834237575531
1958,42.691,4.451,20240219,0.05574868619441986
1959,42.741,4.451,20240219,0.05574868619441986
1960,42.791,4.451,20240219,0.05727289617061615
1961,42.841,4.451,20240219,0.05727289617061615
1962,42.891,4.451,20240219,0.05671952664852142
1963,42.941,4.451,20240219,0.0609423965215683
1964,42.991,4.451,20240219,0.0609423965215683
1965,43.041,4.451,20240219,0.062057122588157654
1966,43.091,4.451,20240219,0.062057122588157654
1967,43.14,4.452,20240219,0.06330500543117523
1968,43.18,4.464,20240219,0.06330500543117523
1969,36.505,4.505,20240219,0.12179122865200043
1970,36.541,4.501,20240219,0.12179122865200043
1971,36.591,4.501,20240219,0.12391267716884613
1972,36.641,4.501,20240219,0.12391267716884613
1973,36.691,4.501,20240219,0.12034164369106293
1974,36.741,4.501,20240219,0.12034164369106293
1975,36.791,4.501,20240219,0.12478600442409515
1976,36.841,4.501,20240219,0.10663126409053802
1977,36.891,4.501,20240219,0.10663126409053802
1978,36.941,4.501,20240219,0.10663126409053802
1979,36.991,4.501,20240219,0.10663126409053802
1980,37.041,4.501,20240219,0.12053333222866058
1981,37.091,4.501,20240219,0.12053333222866058
1982,37.141,4.501,20240219,0.11539255082607269
1983,37.191,4.501,20240219,0.11835537850856781
1984,37.241,4.501,20240219,0.11835537850856781
1985,37.291,4.501,20240219,0.20817933976650238
1986,37.341,4.501,20240219,0.20817933976650238
1987,37.391,4.501,20240219,0.21130548417568207
1988,37.441,4.501,20240219,0.21130548417568207
1989,37.491,4.501,20240219,0.20516954362392426
1990,37.541,4.501,20240219,0.20516954362392426
1991,37.591,4.501,20240219,0.11156998574733734
1992,37.641,4.501,20240219,0.20085130631923676
1993,37.691,4.501,20240219,0.20085130631923676
1994,37.741,4.501,20240219,0.1206577867269516
1995,37.791,4.501,20240219,0.1206577867269516
1996,37.841,4.501,20240219,0.11053262650966644
1997,37.891,4.501,20240219,0.11053262650966644
1998,37.941,4.501,20240219,0.10889516770839691
1999,37.991,4.501,20240219,0.10889516770839691
2000,38.041,4.501,20240219,0.10696206986904144
2001,38.091,4.501,20240219,0.09413252770900726
2002,38.141,4.501,20240219,0.09413252770900726
2003,38.191,4.501,20240219,0.10726962983608246
2004,38.241,4.501,20240219,0.10726962983608246
2005,38.291,4.501,20240219,0.10724149644374847
2006,38.341,4.501,20240219,0.10724149644374847
2007,38.391,4.501,20240219,0.10167871415615082
2008,38.441,4.501,20240219,0.10167871415615082
2009,38.491,4.501,20240219,0.09721480309963226
2010,38.541,4.501,20240219,0.09615503251552582
2011,38.591,4.501,20240219,0.09615503251552582
2012,38.641,4.501,20240219,0.07733701169490814
2013,38.691,4.501,20240219,0.07733701169490814
2014,38.741,4.501,20240219,0.07356499135494232
2015,38.791,4.501,20240219,0.07356499135494232
2016,38.841,4.501,20240219,0.07021521031856537
2017,38.891,4.501,20240219,0.07021521031856537
2018,38.941,4.501,20240219,0.17994771897792816
2019,38.991,4.501,20240219,0.07953201234340668
2020,39.041,4.501,20240219,0.07953201234340668
2021,39.091,4.501,20240219,0.07652054727077484
2022,39.141,4.501,20240219,0.07652054727077484
2023,39.191,4.501,20240219,0.07280395925045013
2024,39.241,4.501,20240219,0.07280395925045013
2025,39.291,4.501,20240219,0.0632999986410141
2026,39.341,4.501,20240219,0.0632999986410141
2027,39.391,4.501,20240219,0.061685070395469666
2028,39.441,4.501,20240219,0.06250964105129242
2029,39.491,4.501,20240219,0.06250964105129242
2030,39.541,4.501,20240219,0.05679260194301605
2031,39.591,4.501,20240219,0.05679260194301605
2032,39.641,4.501,20240219,0.07935081422328949
2033,39.691,4.501,20240219,0.07935081422328949
2034,39.741,4.501,20240219,0.06300733983516693
2035,39.791,4.501,20240219,0.06300733983516693
2036,39.841,4.501,20240219,0.05695806443691254
2037,39.891,4.501,20240219,0.05840562283992767
2038,39.941,4.501,20240219,0.05840562283992767
2039,39.991,4.501,20240219,0.060137733817100525
2040,40.041,4.501,20240219,0.060137733817100525
2041,40.091,4.501,20240219,0.06282828748226166
2042,40.141,4.501,20240219,0.06282828748226166
2043,40.191,4.501,20240219,0.0636591762304306
2044,40.241,4.501,20240219,0.0636591762304306
2045,40.291,4.501,20240219,0.06340812146663666
2046,40.341,4.501,20240219,0.06209670007228851
2047,40.391,4.501,20240219,0.06209670007228851
2048,40.441,4.501,20240219,0.0619267076253891
2049,40.491,4.501,20240219,0.0619267076253891
2050,40.541,4.501,20240219,0.09006987512111664
2051,40.591,4.501,20240219,0.09006987512111664
2052,40.641,4.501,20240219,0.0710054486989975
2053,40.691,4.501,20240219,0.0710054486989975
2054,40.741,4.501,20240219,0.06764255464076996
2055,40.791,4.501,20240219,0.06592629849910736
2056,40.841,4.501,20240219,0.06592629849910736
2057,40.891,4.501,20240219,0.060531482100486755
2058,40.941,4.501,20240219,0.060531482100486755
2059,40.991,4.501,20240219,0.05476604402065277
2060,41.041,4.501,20240219,0.05476604402065277
2061,41.091,4.501,20240219,0.05640493333339691
2062,41.141,4.501,20240219,0.05640493333339691
2063,41.191,4.501,20240219,0.06205068528652191
2064,41.241,4.501,20240219,0.062295421957969666
2065,41.291,4.501,20240219,0.062295421957969666
2066,41.341,4.501,20240219,0.06260620057582855
2067,41.391,4.501,20240219,0.06260620057582855
2068,41.441,4.501,20240219,0.061085209250450134
2069,41.491,4.501,20240219,0.061085209250450134
2070,41.541,4.501,20240219,0.05965517461299896
2071,41.591,4.501,20240219,0.05965517461299896
2072,41.641,4.501,20240219,0.05800972878932953
2073,41.691,4.501,20240219,0.0545114129781723
2074,41.741,4.501,20240219,0.0545114129781723
2075,41.791,4.501,20240219,0.053821906447410583
2076,41.841,4.501,20240219,0.053821906447410583
2077,41.891,4.501,20240219,0.05702374875545502
2078,41.941,4.501,20240219,0.05702374875545502
2079,41.991,4.501,20240219,0.057839617133140564
2080,42.041,4.501,20240219,0.057839617133140564
2081,42.091,4.501,20240219,0.05713354051113129
2082,42.141,4.501,20240219,0.0612780898809433
2083,42.191,4.501,20240219,0.0612780898809433
2084,42.241,4.501,20240219,0.057199105620384216
2085,42.291,4.501,20240219,0.057199105620384216
2086,42.341,4.501,20240219,0.05598507821559906
2087,42.391,4.501,20240219,0.05598507821559906
2088,42.441,4.501,20240219,0.05313144624233246
2089,42.491,4.501,20240219,0.05092690885066986
2090,42.541,4.501,20240219,0.05092690885066986
2091,42.591,4.501,20240219,0.05101834237575531
2092,42.641,4.501,20240219,0.05101834237575531
2093,42.691,4.501,20240219,0.05574868619441986
2094,42.741,4.501,20240219,0.05574868619441986
2095,42.791,4.501,20240219,0.05727289617061615
2096,42.841,4.501,20240219,0.05727289617061615
2097,42.891,4.501,20240219,0.05671952664852142
2098,42.941,4.501,20240219,0.0609423965215683
2099,42.991,4.501,20240219,0.0609423965215683
2100,43.041,4.501,20240219,0.062057122588157654
2101,43.091,4.501,20240219,0.062057122588157654
2102,43.141,4.501,20240219,0.06330500543117523
2103,43.191,4.501,20240219,0.06330500543117523
2104,43.234,4.511,20240219,0.061268195509910583
2105,43.269,4.524,20240219,0.061268195509910583
2106,36.498,4.552,20240219,0.12179122865200043
2107,36.541,4.551,20240219,0.12179122865200043
2108,36.591,4.551,20240219,0.12391267716884613
2109,36.641,4.551,20240219,0.12391267716884613
2110,36.691,4.551,20240219,0.12034164369106293
2111,36.741,4.551,20240219,0.12034164369106293
2112,36.791,4.551,20240219,0.12478600442409515
2113,36.841,4.551,20240219,0.10663126409053802
2114,36.891,4.551,20240219,0.10663126409053802
2115,36.941,4.551,20240219,0.10663126409053802
2116,36.991,4.551,20240219,0.10663126409053802
2117,37.041,4.551,20240219,0.12053333222866058
2118,37.091,4.551,20240219,0.12053333222866058
2119,37.141,4.551,20240219,0.11539255082607269
2120,37.191,4.551,20240219,0.11835537850856781
2121,37.241,4.551,20240219,0.11835537850856781
2122,37.291,4.551,20240219,0.20817933976650238
2123,37.341,4.551,20240219,0.20817933976650238
2124,37.391,4.551,20240219,0.21130548417568207
2125,37.441,4.551,20240219,0.21130548417568207
2126,37.491,4.551,20240219,0.20516954362392426
2127,37.541,4.551,20240219,0.20516954362392426
2128,37.591,4.551,20240219,0.11156998574733734
2129,37.641,4.551,20240219,0.20085130631923676
2130,37.691,4.551,20240219,0.20085130631923676
2131,37.741,4.551,20240219,0.1206577867269516
2132,37.791,4.551,20240219,0.1206577867269516
2133,37.841,4.551,20240219,0.11053262650966644
2134,37.891,4.551,20240219,0.11053262650966644
2135,37.941,4.551,20240219,0.10889516770839691
2136,37.991,4.551,20240219,0.10889516770839691
2137,38.041,4.551,20240219,0.10696206986904144
2138,38.091,4.551,20240219,0.09413252770900726
2139,38.141,4.551,20240219,0.09413252770900726
2140,38.191,4.551,20240219,0.10726962983608246
2141,38.241,4.551,20240219,0.10726962983608246
2142,38.291,4.551,20240219,0.10724149644374847
2143,38.341,4.551,20240219,0.10724149644374847
2144,38.391,4.551,20240219,0.10167871415615082
2145,38.441,4.551,20240219,0.10167871415615082
2146,38.491,4.551,20240219,0.09721480309963226
2147,38.541,4.551,20240219,0.09615503251552582
2148,38.591,4.551,20240219,0.09615503251552582
2149,38.641,4.551,20240219,0.07733701169490814
2150,38.691,4.551,20240219,0.07733701169490814
2151,38.741,4.551,20240219,0.07356499135494232
2152,38.791,4.551,20240219,0.07356499135494232
2153,38.841,4.551,20240219,0.07021521031856537
2154,38.891,4.551,20240219,0.07021521031856537
2155,38.941,4.551,20240219,0.17994771897792816
2156,38.991,4.551,20240219,0.07953201234340668
2157,39.041,4.551,20240219,0.07953201234340668
2158,39.091,4.551,20240219,0.07652054727077484
2159,39.141,4.551,20240219,0.07652054727077484
2160,39.191,4.551,20240219,0.07280395925045013
2161,39.241,4.551,20240219,0.07280395925045013
2162,39.291,4.551,20240219,0.0632999986410141
2163,39.341,4.551,20240219,0.0632999986410141
2164,39.391,4.551,20240219,0.061685070395469666
2165,39.441,4.551,20240219,0.06250964105129242
2166,39.491,4.551,20240219,0.06250964105129242
2167,39.541,4.551,20240219,0.05679260194301605
2168,39.591,4.551,20240219,0.05679260194301605
2169,39.641,4.551,20240219,0.07935081422328949
2170,39.691,4.551,20240219,0.07935081422328949
2171,39.741,4.551,20240219,0.06300733983516693
2172,39.791,4.551,20240219,0.06300733983516693
2173,39.841,4.551,20240219,0.05695806443691254
2174,39.891,4.551,20240219,0.05840562283992767
2175,39.941,4.551,20240219,0.05840562283992767
2176,39.991,4.551,20240219,0.060137733817100525
2177,40.041,4.551,20240219,0.060137733817100525
2178,40.091,4.551,20240219,0.06282828748226166
2179,40.141,4.551,20240219,0.06282828748226166
2180,40.191,4.551,20240219,0.0636591762304306
2181,40.241,4.551,20240219,0.0636591762304306
2182,40.291,4.551,20240219,0.06340812146663666
2183,40.341,4.551,20240219,0.06209670007228851
2184,40.391,4.551,20240219,0.06209670007228851
2185,40.441,4.551,20240219,0.0619267076253891
2186,40.491,4.551,20240219,0.0619267076253891
2187,40.541,4.551,20240219,0.09006987512111664
2188,40.591,4.551,20240219,0.09006987512111664
2189,40.641,4.551,20240219,0.0710054486989975
2190,40.691,4.551,20240219,0.0710054486989975
2191,40.741,4.551,20240219,0.06764255464076996
2192,40.791,4.551,20240219,0.06592629849910736
2193,40.841,4.551,20240219,0.06592629849910736
2194,40.891,4.551,20240219,0.060531482100486755
2195,40.941,4.551,20240219,0.060531482100486755
2196,40.991,4.551,20240219,0.05476604402065277
2197,41.041,4.551,20240219,0.05476604402065277
2198,41.091,4.551,20240219,0.05640493333339691
2199,41.141,4.551,20240219,0.05640493333339691
2200,41.191,4.551,20240219,0.06205068528652191
2201,41.241,4.551,20240219,0.062295421957969666
2202,41.291,4.551,20240219,0.062295421957969666
2203,41.341,4.551,20240219,0.06260620057582855
2204,41.391,4.551,20240219,0.06260620057582855
2205,41.441,4.551,20240219,0.061085209250450134
2206,41.491,4.551,20240219,0.061085209250450134
2207,41.541,4.551,20240219,0.05965517461299896
2208,41.591,4.551,20240219,0.05965517461299896
2209,41.641,4.551,20240219,0.05800972878932953
2210,41.691,4.551,20240219,0.0545114129781723
2211,41.741,4.551,20240219,0.0545114129781723
2212,41.791,4.551,20240219,0.053821906447410583
2213,41.841,4.551,20240219,0.053821906447410583
2214,41.891,4.551,20240219,0.05702374875545502
2215,41.941,4.551,20240219,0.05702374875545502
2216,41.991,4.551,20240219,0.057839617133140564
2217,42.041,4.551,20240219,0.057839617133140564
2218,42.091,4.551,20240219,0.05713354051113129
2219,42.141,4.551,20240219,0.0612780898809433
2220,42.191,4.551,20240219,0.0612780898809433
2221,42.241,4.551,20240219,0.057199105620384216
2222,42.291,4.551,20240219,0.057199105620384216
2223,42.341,4.551,20240219,0.05598507821559906
2224,42.391,4.551,20240219,0.05598507821559906
2225,42.441,4.551,20240219,0.05313144624233246
2226,42.491,4.551,20240219,0.05092690885066986
2227,42.541,4.551,20240219,0.05092690885066986
2228,42.591,4.551,20240219,0.05101834237575531
2229,42.641,4.551,20240219,0.05101834237575531
2230,42.691,4.551,20240219,0.05574868619441986
2231,42.741,4.551,20240219,0.05574868619441986
2232,42.791,4.551,20240219,0.05727289617061615
2233,42.841,4.551,20240219,0.05727289617061615
2234,42.891,4.551,20240219,0.05671952664852142
2235,42.941,4.551,20240219,0.0609423965215683
2236,42.991,4.551,20240219,0.0609423965215683
2237,43.041,4.551,20240219,0.062057122588157654
2238,43.091,4.551,20240219,0.062057122588157654
2239,43.141,4.551,20240219,0.06330500543117523
2240,43.191,4.551,20240219,0.06330500543117523
2241,43.241,4.551,20240219,0.061268195509910583
2242,43.289,4.555,20240219,0.061268195509910583
2243,43.336,4.566,20240219,0.061268195509910583
2244,43.37,4.574,20240219,0.061268195509910583
2245,36.498,4.6,20240219,0.12617503106594086
2246,36.541,4.601,20240219,0.12617503106594086
2247,36.591,4.601,20240219,0.12728534638881683
2248,36.641,4.601,20240219,0.12728534638881683
2249,36.691,4.601,20240219,0.12143252789974213
2250,36.741,4.601,20240219,0.12143252789974213
2251,36.791,4.601,20240219,0.12279807031154633
2252,36.841,4.601,20240219,0.1245492547750473
2253,36.891,4.601,20240219,0.1245492547750473
2254,36.941,4.601,20240219,0.1245492547750473
2255,36.991,4.601,20240219,0.1245492547750473
2256,37.041,4.601,20240219,0.11519275605678558
2257,37.091,4.601,20240219,0.11519275605678558
2258,37.141,4.601,20240219,0.12907014787197113
2259,37.191,4.601,20240219,0.14531193673610687
2260,37.241,4.601,20240219,0.14531193673610687
2261,37.291,4.601,20240219,0.20982109010219574
2262,37.341,4.601,20240219,0.20982109010219574
2263,37.391,4.601,20240219,0.21111761033535004
2264,37.441,4.601,20240219,0.21111761033535004
2265,37.491,4.601,20240219,0.1986588090658188
2266,37.541,4.601,20240219,0.1986588090658188
2267,37.591,4.601,20240219,0.1955784410238266
2268,37.641,4.601,20240219,0.19377265870571136
2269,37.691,4.601,20240219,0.19377265870571136
2270,37.741,4.601,20240219,0.19116006791591644
2271,37.791,4.601,20240219,0.19116006791591644
2272,37.841,4.601,20240219,0.19258438050746918
2273,37.891,4.601,20240219,0.19258438050746918
2274,37.941,4.601,20240219,0.19327960908412933
2275,37.991,4.601,20240219,0.19327960908412933
2276,38.041,4.601,20240219,0.10454855859279633
2277,38.091,4.601,20240219,0.10501323640346527
2278,38.141,4.601,20240219,0.10501323640346527
2279,38.191,4.601,20240219,0.10569880902767181
2280,38.241,4.601,20240219,0.10569880902767181
2281,38.291,4.601,20240219,0.09514544904232025
2282,38.341,4.601,20240219,0.09514544904232025
2283,38.391,4.601,20240219,0.08947025239467621
2284,38.441,4.601,20240219,0.08947025239467621
2285,38.491,4.601,20240219,0.09524200856685638
2286,38.541,4.601,20240219,0.09647248685359955
2287,38.591,4.601,20240219,0.09647248685359955
2288,38.641,4.601,20240219,0.07919715344905853
2289,38.691,4.601,20240219,0.07919715344905853
2290,38.741,4.601,20240219,0.07517920434474945
2291,38.791,4.601,20240219,0.07517920434474945
2292,38.841,4.601,20240219,0.07003675401210785
2293,38.891,4.601,20240219,0.07003675401210785
2294,38.941,4.601,20240219,0.08338604867458344
2295,38.991,4.601,20240219,0.17901025712490082
2296,39.041,4.601,20240219,0.17901025712490082
2297,39.091,4.601,20240219,0.06687270104885101
2298,39.141,4.601,20240219,0.06687270104885101
2299,39.191,4.601,20240219,0.07530592381954193
2300,39.241,4.601,20240219,0.07530592381954193
2301,39.291,4.601,20240219,0.06222568452358246
2302,39.341,4.601,20240219,0.06222568452358246
2303,39.391,4.601,20240219,0.07165192067623138
2304,39.441,4.601,20240219,0.05854438245296478
2305,39.491,4.601,20240219,0.05854438245296478
2306,39.541,4.601,20240219,0.05520211160182953
2307,39.591,4.601,20240219,0.05520211160182953
2308,39.641,4.601,20240219,0.06271778047084808
2309,39.691,4.601,20240219,0.06271778047084808
2310,39.741,4.601,20240219,0.0842815488576889
2311,39.791,4.601,20240219,0.0842815488576889
2312,39.841,4.601,20240219,0.08412133157253265
2313,39.891,4.601,20240219,0.07769070565700531
2314,39.941,4.601,20240219,0.07769070565700531
2315,39.991,4.601,20240219,0.06203959882259369
2316,40.041,4.601,20240219,0.06203959882259369
2317,40.091,4.601,20240219,0.06163667142391205
2318,40.141,4.601,20240219,0.06163667142391205
2319,40.191,4.601,20240219,0.06198988854885101
2320,40.241,4.601,20240219,0.06198988854885101
2321,40.291,4.601,20240219,0.06138966977596283
2322,40.341,4.601,20240219,0.06145249307155609
2323,40.391,4.601,20240219,0.06145249307155609
2324,40.441,4.601,20240219,0.06172893941402435
2325,40.491,4.601,20240219,0.06172893941402435
2326,40.541,4.601,20240219,0.08429084718227386
2327,40.591,4.601,20240219,0.08429084718227386
2328,40.641,4.601,20240219,0.06793485581874847
2329,40.691,4.601,20240219,0.06793485581874847
2330,40.741,4.601,20240219,0.06638751924037933
2331,40.791,4.601,20240219,0.06688068807125092
2332,40.841,4.601,20240219,0.06688068807125092
2333,40.891,4.601,20240219,0.06079588830471039
2334,40.941,4.601,20240219,0.06079588830471039
2335,40.991,4.601,20240219,0.055764779448509216
2336,41.041,4.601,20240219,0.055764779448509216
2337,41.091,4.601,20240219,0.05657754838466644
2338,41.141,4.601,20240219,0.05657754838466644
2339,41.191,4.601,20240219,0.06767807900905609
2340,41.241,4.601,20240219,0.06832264363765717
2341,41.291,4.601,20240219,0.06832264363765717
2342,41.341,4.601,20240219,0.06792531907558441
2343,41.391,4.601,20240219,0.06792531907558441
2344,41.441,4.601,20240219,0.06082926690578461
2345,41.491,4.601,20240219,0.06082926690578461
2346,41.541,4.601,20240219,0.07769523561000824
2347,41.591,4.601,20240219,0.07769523561000824
2348,41.641,4.601,20240219,0.05671153962612152
2349,41.691,4.601,20240219,0.057223543524742126
2350,41.741,4.601,20240219,0.057223543524742126
2351,41.791,4.601,20240219,0.05722986161708832
2352,41.841,4.601,20240219,0.05722986161708832
2353,41.891,4.601,20240219,0.0570206493139267
2354,41.941,4.601,20240219,0.0570206493139267
2355,41.991,4.601,20240219,0.05688832700252533
2356,42.041,4.601,20240219,0.05688832700252533
2357,42.091,4.601,20240219,0.06003938615322113
2358,42.141,4.601,20240219,0.05888770520687103
2359,42.191,4.601,20240219,0.05888770520687103
2360,42.241,4.601,20240219,0.056289419531822205
2361,42.291,4.601,20240219,0.056289419531822205
2362,42.341,4.601,20240219,0.14455018937587738
2363,42.391,4.601,20240219,0.14455018937587738
2364,42.441,4.601,20240219,0.049946412444114685
2365,42.491,4.601,20240219,0.052775606513023376
2366,42.541,4.601,20240219,0.052775606513023376
2367,42.591,4.601,20240219,0.05128954350948334
2368,42.641,4.601,20240219,0.05128954350948334
2369,42.691,4.601,20240219,0.05486093461513519
2370,42.741,4.601,20240219,0.05486093461513519
2371,42.791,4.601,20240219,0.05662737786769867
2372,42.841,4.601,20240219,0.05662737786769867
2373,42.891,4.601,20240219,0.056995734572410583
2374,42.941,4.601,20240219,0.06004570424556732
2375,42.991,4.601,20240219,0.06004570424556732
2376,43.041,4.601,20240219,0.059440597891807556
2377,43.091,4.601,20240219,0.059440597891807556
2378,43.141,4.601,20240219,0.06325910985469818
2379,43.191,4.601,20240219,0.06325910985469818
2380,43.241,4.601,20240219,0.061149463057518005
2381,43.291,4.601,20240219,0.061149463057518005
2382,43.341,4.601,20240219,0.061149463057518005
2383,43.389,4.604,20240219,0.06002150475978851
2384,43.437,4.614,20240219,0.06002150475978851
2385,43.495,4.62,20240219,0.054875120520591736
2386,43.541,4.618,20240219,0.054875120520591736
2387,43.585,4.621,20240219,0.05311904847621918
2388,43.618,4.625,20240219,0.05311904847621918
2389,36.496,4.652,20240219,0.12617503106594086
2390,36.541,4.651,20240219,0.12617503106594086
2391,36.591,4.651,20240219,0.12728534638881683
2392,36.641,4.651,20240219,0.12728534638881683
2393,36.691,4.651,20240219,0.12143252789974213
2394,36.741,4.651,20240219,0.12143252789974213
2395,36.791,4.651,20240219,0.12279807031154633
2396,36.841,4.651,20240219,0.1245492547750473
2397,36.891,4.651,20240219,0.1245492547750473
2398,36.941,4.651,20240219,0.1245492547750473
2399,36.991,4.651,20240219,0.1245492547750473
2400,37.041,4.651,20240219,0.11519275605678558
2401,37.091,4.651,20240219,0.11519275605678558
2402,37.141,4.651,20240219,0.12907014787197113
2403,37.191,4.651,20240219,0.14531193673610687
2404,37.241,4.651,20240219,0.14531193673610687
2405,37.291,4.651,20240219,0.20982109010219574
2406,37.341,4.651,20240219,0.20982109010219574
2407,37.391,4.651,20240219,0.21111761033535004
2408,37.441,4.651,20240219,0.21111761033535004
2409,37.491,4.651,20240219,0.1986588090658188
2410,37.541,4.651,20240219,0.1986588090658188
2411,37.591,4.651,20240219,0.1955784410238266
2412,37.641,4.651,20240219,0.19377265870571136
2413,37.691,4.651,20240219,0.19377265870571136
2414,37.741,4.651,20240219,0.19116006791591644
2415,37.791,4.651,20240219,0.19116006791591644
2416,37.841,4.651,20240219,0.19258438050746918
2417,37.891,4.651,20240219,0.19258438050746918
2418,37.941,4.651,20240219,0.19327960908412933
2419,37.991,4.651,20240219,0.19327960908412933
2420,38.041,4.651,20240219,0.10454855859279633
2421,38.091,4.651,20240219,0.10501323640346527
2422,38.141,4.651,20240219,0.10501323640346527
2423,38.191,4.651,20240219,0.10569880902767181
2424,38.241,4.651,20240219,0.10569880902767181
2425,38.291,4.651,20240219,0.09514544904232025
2426,38.341,4.651,20240219,0.09514544904232025
2427,38.391,4.651,20240219,0.08947025239467621
2428,38.441,4.651,20240219,0.08947025239467621
2429,38.491,4.651,20240219,0.09524200856685638
2430,38.541,4.651,20240219,0.09647248685359955
2431,38.591,4.651,20240219,0.09647248685359955
2432,38.641,4.651,20240219,0.07919715344905853
2433,38.691,4.651,20240219,0.07919715344905853
2434,38.741,4.651,20240219,0.07517920434474945
2435,38.791,4.651,20240219,0.07517920434474945
2436,38.841,4.651,20240219,0.07003675401210785
2437,38.891,4.651,20240219,0.07003675401210785
2438,38.941,4.651,20240219,0.08338604867458344
2439,38.991,4.651,20240219,0.17901025712490082
2440,39.041,4.651,20240219,0.17901025712490082
2441,39.091,4.651,20240219,0.06687270104885101
2442,39.141,4.651,20240219,0.06687270104885101
2443,39.191,4.651,20240219,0.07530592381954193
2444,39.241,4.651,20240219,0.07530592381954193
2445,39.291,4.651,20240219,0.06222568452358246
2446,39.341,4.651,20240219,0.06222568452358246
2447,39.391,4.651,20240219,0.07165192067623138
2448,39.441,4.651,20240219,0.05854438245296478
2449,39.491,4.651,20240219,0.05854438245296478
