lon,lat,date,ndvi,sm,preci
39.141,3.351,20260202,0.23410148918628693,0.13798899948596954,0.0
39.191,3.351,20260202,0.2048773616552353,0.05440402776002884,0.0
39.241,3.351,20260202,0.2048773616552353,0.05440402776002884,0.0
39.291,3.351,20260202,0.23450453579425812,0.058976706117391586,0.0
39.341,3.351,20260202,0.23450453579425812,0.058976706117391586,0.0
39.391,3.351,20260202,0.2343827784061432,0.057973820716142654,0.0
39.441,3.351,20260202,0.24575072526931763,0.05367809161543846,0.0
39.491,3.351,20260202,0.24575072526931763,0.05367809161543846,0.0
39.541,3.351,20260202,0.2628976106643677,0.07493866980075836,0.0
39.591,3.351,20260202,0.2628976106643677,0.07493866980075836,0.0
39.641,3.351,20260202,0.21605484187602997,0.1310175210237503,0.0
39.691,3.351,20260202,0.21605484187602997,0.1310175210237503,0.0
39.725,3.356,20260202,0.2081335037946701,0.07423600554466248,0.0
38.362,3.425,20260202,0.2020251303911209,0.10888184607028961,0.0
38.397,3.424,20260202,0.2020251303911209,0.10888184607028961,0.0
38.442,3.423,20260202,0.2020251303911209,0.10888184607028961,0.0
38.477,3.424,20260202,0.2304128259420395,0.10888184607028961,0.0
38.604,3.422,20260202,0.23247621953487396,0.12491196393966675,3.5
38.644,3.415,20260202,0.23443350195884705,0.11391368508338928,4.1
38.693,3.408,20260202,0.22213147580623627,0.11366776376962662,5.0
38.742,3.402,20260202,0.221816748380661,0.1538861244916916,5.2
38.791,3.401,20260202,0.221816748380661,0.1538861244916916,4.5
38.841,3.401,20260202,0.21025732159614563,0.14119945466518402,3.3
38.891,3.401,20260202,0.21025732159614563,0.14119945466518402,2.7
38.941,3.401,20260202,0.24853362143039703,0.14042024314403534,0.0
38.991,3.401,20260202,0.23964156210422516,0.1387794017791748,0.0
39.041,3.401,20260202,0.23964156210422516,0.1387794017791748,3.4
39.091,3.401,20260202,0.23410148918628693,0.13798899948596954,3.5
39.141,3.401,20260202,0.23410148918628693,0.13798899948596954,2.2
39.191,3.401,20260202,0.2048773616552353,0.05440402776002884,0.0
39.241,3.401,20260202,0.2048773616552353,0.05440402776002884,0.0
39.291,3.401,20260202,0.23450453579425812,0.058976706117391586,0.0
39.341,3.401,20260202,0.23450453579425812,0.058976706117391586,0.0
39.391,3.401,20260202,0.2343827784061432,0.057973820716142654,0.0
39.441,3.401,20260202,0.24575072526931763,0.05367809161543846,0.0
39.491,3.401,20260202,0.24575072526931763,0.05367809161543846,0.0
39.541,3.401,20260202,0.2628976106643677,0.07493866980075836,0.0
39.591,3.401,20260202,0.2628976106643677,0.07493866980075836,0.0
39.641,3.401,20260202,0.21605484187602997,0.1310175210237503,0.0
39.691,3.401,20260202,0.21605484187602997,0.1310175210237503,0.0
39.736,3.404,20260202,0.2081335037946701,0.07423600554466248,0.0
39.77,3.422,20260202,0.2008150815963745,0.07265213876962662,0.0
38.01,3.472,20260202,0.19878093898296356,0.05807427316904068,0.0
38.045,3.462,20260202,0.19878093898296356,0.05807427316904068,0.0
38.092,3.455,20260202,0.1546400934457779,0.0584547258913517,0.0
38.141,3.453,20260202,0.1546400934457779,0.0584547258913517,0.0
38.191,3.453,20260202,0.17430132627487183,0.05919210612773895,0.0
38.241,3.452,20260202,0.17430132627487183,0.05919210612773895,0.0
38.291,3.452,20260202,0.18213225901126862,0.11331376433372498,0.0
38.341,3.451,20260202,0.18213225901126862,0.11331376433372498,0.0
38.391,3.451,20260202,0.2020251303911209,0.10888184607028961,0.0
38.441,3.451,20260202,0.2020251303911209,0.10888184607028961,0.0
38.491,3.451,20260202,0.2304128259420395,0.10888184607028961,0.0
38.542,3.455,20260202,0.23247621953487396,0.12491196393966675,3.3
38.591,3.451,20260202,0.23247621953487396,0.12491196393966675,4.1
38.641,3.451,20260202,0.23443350195884705,0.11391368508338928,4.7
38.691,3.451,20260202,0.23443350195884705,0.11391368508338928,5.3
38.741,3.451,20260202,0.23718202114105225,0.13750478625297546,5.3
38.791,3.451,20260202,0.23718202114105225,0.13750478625297546,5.6
38.841,3.451,20260202,0.2372734397649765,0.14394629001617432,5.1
38.891,3.451,20260202,0.2372734397649765,0.14394629001617432,4.3
38.941,3.451,20260202,0.2390556037425995,0.14145630598068237,3.9
38.991,3.451,20260202,0.24395979940891266,0.152715265750885,3.8
39.041,3.451,20260202,0.24395979940891266,0.152715265750885,3.6
39.091,3.451,20260202,0.25663989782333374,0.07829636335372925,4.6
39.141,3.451,20260202,0.25663989782333374,0.07829636335372925,3.2
39.191,3.451,20260202,0.23027877509593964,0.05907067283987999,0.0
39.241,3.451,20260202,0.23027877509593964,0.05907067283987999,0.0
39.291,3.451,20260202,0.253362774848938,0.07897741347551346,0.0
39.341,3.451,20260202,0.253362774848938,0.07897741347551346,0.0
39.391,3.451,20260202,0.23287060856819153,0.07842377573251724,0.0
39.441,3.451,20260202,0.2709219753742218,0.06631313264369965,0.0
39.491,3.451,20260202,0.2709219753742218,0.06631313264369965,0.0
39.541,3.451,20260202,0.22812902927398682,0.13019251823425293,0.0
39.591,3.451,20260202,0.22812902927398682,0.13019251823425293,0.0
39.641,3.451,20260202,0.19904272258281708,0.12938864529132843,0.0
39.691,3.451,20260202,0.19904272258281708,0.12938864529132843,0.0
39.741,3.451,20260202,0.2008150815963745,0.07265213876962662,0.0
39.787,3.456,20260202,0.2008150815963745,0.07265213876962662,0.0
39.821,3.471,20260202,0.22899265587329865,0.12839147448539734,0.0
37.953,3.515,20260202,0.2615542411804199,0.06316880136728287,0.0
37.993,3.504,20260202,0.2615542411804199,0.06316880136728287,0.0
38.041,3.501,20260202,0.19878093898296356,0.05807427316904068,0.0
38.091,3.501,20260202,0.1546400934457779,0.0584547258913517,0.0
38.141,3.501,20260202,0.1546400934457779,0.0584547258913517,0.0
38.191,3.501,20260202,0.17430132627487183,0.05919210612773895,0.0
38.241,3.501,20260202,0.17430132627487183,0.05919210612773895,0.0
38.291,3.501,20260202,0.18213225901126862,0.11331376433372498,0.0
38.341,3.501,20260202,0.18213225901126862,0.11331376433372498,0.0
38.391,3.501,20260202,0.2020251303911209,0.10888184607028961,0.0
38.441,3.501,20260202,0.2020251303911209,0.10888184607028961,0.0
38.491,3.501,20260202,0.2304128259420395,0.10888184607028961,0.0
38.541,3.501,20260202,0.23247621953487396,0.12491196393966675,3.2
38.591,3.501,20260202,0.23247621953487396,0.12491196393966675,3.8
38.641,3.501,20260202,0.23443350195884705,0.11391368508338928,4.2
38.691,3.501,20260202,0.23443350195884705,0.11391368508338928,6.1
38.741,3.501,20260202,0.23718202114105225,0.13750478625297546,5.8
38.791,3.501,20260202,0.23718202114105225,0.13750478625297546,5.6
38.841,3.501,20260202,0.2372734397649765,0.14394629001617432,5.2
38.891,3.501,20260202,0.2372734397649765,0.14394629001617432,5.0
38.941,3.501,20260202,0.2390556037425995,0.14145630598068237,4.8
38.991,3.501,20260202,0.24395979940891266,0.152715265750885,4.1
39.041,3.501,20260202,0.24395979940891266,0.152715265750885,4.5
39.091,3.501,20260202,0.25663989782333374,0.07829636335372925,5.4
39.141,3.501,20260202,0.25663989782333374,0.07829636335372925,3.5
39.191,3.501,20260202,0.23027877509593964,0.05907067283987999,0.0
39.241,3.501,20260202,0.23027877509593964,0.05907067283987999,0.0
39.291,3.501,20260202,0.253362774848938,0.07897741347551346,0.0
39.341,3.501,20260202,0.253362774848938,0.07897741347551346,0.0
39.391,3.501,20260202,0.23287060856819153,0.07842377573251724,0.0
39.441,3.501,20260202,0.2709219753742218,0.06631313264369965,0.0
39.491,3.501,20260202,0.2709219753742218,0.06631313264369965,0.0
39.541,3.501,20260202,0.22812902927398682,0.13019251823425293,0.0
39.591,3.501,20260202,0.22812902927398682,0.13019251823425293,0.0
39.641,3.501,20260202,0.19904272258281708,0.12938864529132843,0.0
39.691,3.501,20260202,0.19904272258281708,0.12938864529132843,0.0
39.741,3.501,20260202,0.2008150815963745,0.07265213876962662,0.0
39.791,3.501,20260202,0.2008150815963745,0.07265213876962662,0.0
39.837,3.505,20260202,0.19703581929206848,0.07529928535223007,0.0
39.872,3.52,20260202,0.19703581929206848,0.07529928535223007,0.0
37.908,3.563,20260202,0.2356559783220291,0.06409742683172226,0.0
37.942,3.551,20260202,0.2615542411804199,0.06316880136728287,0.0
37.991,3.551,20260202,0.2615542411804199,0.06316880136728287,0.0
38.041,3.551,20260202,0.19128628075122833,0.13616938889026642,0.0
38.091,3.551,20260202,0.20092549920082092,0.1257639080286026,0.0
38.141,3.551,20260202,0.20092549920082092,0.1257639080286026,0.0
38.191,3.551,20260202,0.24227485060691833,0.11501003056764603,0.0
38.241,3.551,20260202,0.24227485060691833,0.11501003056764603,0.0
38.291,3.551,20260202,0.23841004073619843,0.11143743991851807,0.0
38.341,3.551,20260202,0.23841004073619843,0.11143743991851807,0.0
38.391,3.551,20260202,0.22165535390377045,0.11074773967266083,0.0
38.441,3.551,20260202,0.22165535390377045,0.11074773967266083,0.0
38.491,3.551,20260202,0.2637220621109009,0.11074773967266083,0.0
38.541,3.551,20260202,0.2478027641773224,0.13596796989440918,0.0
38.591,3.551,20260202,0.2478027641773224,0.13596796989440918,2.6
38.641,3.551,20260202,0.26571735739707947,0.14066514372825623,3.8
38.691,3.551,20260202,0.26571735739707947,0.14066514372825623,4.4
38.741,3.551,20260202,0.2986486554145813,0.14077042043209076,4.7
38.791,3.551,20260202,0.2986486554145813,0.14077042043209076,6.4
38.841,3.551,20260202,0.3351171314716339,0.12389293313026428,7.0
38.891,3.551,20260202,0.3351171314716339,0.12389293313026428,7.1
38.941,3.551,20260202,0.2752532362937927,0.06723158061504364,5.7
38.991,3.551,20260202,0.21892166137695312,0.06274232268333435,3.5
39.041,3.551,20260202,0.21892166137695312,0.06274232268333435,0.0
39.091,3.551,20260202,0.2543887197971344,0.05908885598182678,0.0
39.141,3.551,20260202,0.2543887197971344,0.05908885598182678,0.0
39.191,3.551,20260202,0.24290059506893158,0.06195305660367012,0.0
39.241,3.551,20260202,0.24290059506893158,0.06195305660367012,0.0
39.291,3.551,20260202,0.2362857311964035,0.05716840922832489,0.0
39.341,3.551,20260202,0.2362857311964035,0.05716840922832489,0.0
39.391,3.551,20260202,0.2504560947418213,0.058006756007671356,0.0
39.441,3.551,20260202,0.23933373391628265,0.064644455909729,0.0
39.491,3.551,20260202,0.23933373391628265,0.064644455909729,0.0
39.541,3.551,20260202,0.2269279956817627,0.0559471994638443,0.0
39.591,3.551,20260202,0.2269279956817627,0.0559471994638443,0.0
39.641,3.551,20260202,0.22505110502243042,0.1286574900150299,0.0
39.691,3.551,20260202,0.22505110502243042,0.1286574900150299,0.0
39.741,3.551,20260202,0.2183685153722763,0.055942367762327194,0.0
39.791,3.551,20260202,0.2183685153722763,0.055942367762327194,0.0
39.841,3.551,20260202,0.19703581929206848,0.07529928535223007,0.0
39.888,3.554,20260202,0.19568012654781342,0.056194137781858444,0.0
39.921,3.57,20260202,0.19568012654781342,0.056194137781858444,0.0
37.852,3.617,20260202,0.1562206894159317,0.06147965416312218,0.0
37.894,3.604,20260202,0.1562206894159317,0.06147965416312218,0.0
37.941,3.601,20260202,0.1664603054523468,0.06090439856052399,0.0
37.991,3.601,20260202,0.1664603054523468,0.06090439856052399,0.0
38.041,3.601,20260202,0.1798979938030243,0.08949479460716248,0.0
38.091,3.601,20260202,0.22706983983516693,0.07423777878284454,0.0
38.141,3.601,20260202,0.22706983983516693,0.07423777878284454,0.0
38.191,3.601,20260202,0.21231094002723694,0.14875204861164093,0.0
38.241,3.601,20260202,0.21231094002723694,0.14875204861164093,0.0
38.291,3.601,20260202,0.20764955878257751,0.15109783411026,0.0
38.341,3.601,20260202,0.20764955878257751,0.15109783411026,0.0
38.391,3.601,20260202,0.23009225726127625,0.06712286174297333,0.0
38.441,3.601,20260202,0.23009225726127625,0.06712286174297333,0.0
38.491,3.601,20260202,0.32081663608551025,0.06712286174297333,0.0
38.541,3.601,20260202,0.31237396597862244,0.05731642246246338,0.0
38.591,3.601,20260202,0.31237396597862244,0.05731642246246338,0.0
38.641,3.601,20260202,0.3039570748806,0.06013484671711922,3.4
38.691,3.601,20260202,0.3039570748806,0.06013484671711922,5.3
38.741,3.601,20260202,0.2662818431854248,0.06160808354616165,5.9
38.791,3.601,20260202,0.2662818431854248,0.06160808354616165,6.6
38.841,3.601,20260202,0.22161343693733215,0.06332050263881683,7.4
38.891,3.601,20260202,0.22161343693733215,0.06332050263881683,6.0
38.941,3.601,20260202,0.24223767220973969,0.06117117404937744,5.5
38.991,3.601,20260202,0.21284054219722748,0.06049037724733353,0.0
39.041,3.601,20260202,0.21284054219722748,0.06049037724733353,0.0
39.091,3.601,20260202,0.2226622849702835,0.06833212077617645,0.0
39.141,3.601,20260202,0.2226622849702835,0.06833212077617645,0.0
39.191,3.601,20260202,0.234061136841774,0.06703067570924759,0.0
39.241,3.601,20260202,0.234061136841774,0.06703067570924759,0.0
39.291,3.601,20260202,0.2229035496711731,0.06637314707040787,0.0
39.341,3.601,20260202,0.2229035496711731,0.06637314707040787,0.0
39.391,3.601,20260202,0.2475806325674057,0.06419381499290466,0.0
39.441,3.601,20260202,0.2381879687309265,0.06344142556190491,0.0
39.491,3.601,20260202,0.2381879687309265,0.06344142556190491,0.0
39.541,3.601,20260202,0.2144705355167389,0.06408598273992538,0.0
39.591,3.601,20260202,0.2144705355167389,0.06408598273992538,0.0
39.641,3.601,20260202,0.21628782153129578,0.06554408371448517,0.0
39.691,3.601,20260202,0.21628782153129578,0.06554408371448517,0.0
39.741,3.601,20260202,0.22574707865715027,0.12722571194171906,0.0
39.791,3.601,20260202,0.22574707865715027,0.12722571194171906,0.0
39.841,3.601,20260202,0.20867332816123962,0.07588014006614685,0.0
39.891,3.601,20260202,0.20829761028289795,0.12402746826410294,0.0
39.931,3.604,20260202,0.20829761028289795,0.12402746826410294,0.0
37.76,3.672,20260202,0.1560928076505661,0.0769101083278656,0.0
37.796,3.66,20260202,0.1560928076505661,0.0769101083278656,0.0
37.841,3.651,20260202,0.1562206894159317,0.06147965416312218,0.0
37.891,3.651,20260202,0.1562206894159317,0.06147965416312218,2.5
37.941,3.651,20260202,0.1664603054523468,0.06090439856052399,2.5
37.991,3.651,20260202,0.1664603054523468,0.06090439856052399,2.7
38.041,3.651,20260202,0.1798979938030243,0.08949479460716248,2.7
38.091,3.651,20260202,0.22706983983516693,0.07423777878284454,0.0
38.141,3.651,20260202,0.22706983983516693,0.07423777878284454,0.0
38.191,3.651,20260202,0.21231094002723694,0.14875204861164093,0.0
38.241,3.651,20260202,0.21231094002723694,0.14875204861164093,0.0
38.291,3.651,20260202,0.20764955878257751,0.15109783411026,0.0
38.341,3.651,20260202,0.20764955878257751,0.15109783411026,0.0
38.391,3.651,20260202,0.23009225726127625,0.06712286174297333,0.0
38.441,3.651,20260202,0.23009225726127625,0.06712286174297333,0.0
38.491,3.651,20260202,0.32081663608551025,0.06712286174297333,0.0
38.541,3.651,20260202,0.31237396597862244,0.05731642246246338,0.0
38.591,3.651,20260202,0.31237396597862244,0.05731642246246338,0.0
38.641,3.651,20260202,0.3039570748806,0.06013484671711922,3.9
38.691,3.651,20260202,0.3039570748806,0.06013484671711922,4.6
38.741,3.651,20260202,0.2662818431854248,0.06160808354616165,4.9
38.791,3.651,20260202,0.2662818431854248,0.06160808354616165,5.5
38.841,3.651,20260202,0.22161343693733215,0.06332050263881683,4.6
38.891,3.651,20260202,0.22161343693733215,0.06332050263881683,4.5
38.941,3.651,20260202,0.24223767220973969,0.06117117404937744,0.0
38.991,3.651,20260202,0.21284054219722748,0.06049037724733353,0.0
39.041,3.651,20260202,0.21284054219722748,0.06049037724733353,0.0
39.091,3.651,20260202,0.2226622849702835,0.06833212077617645,0.0
39.141,3.651,20260202,0.2226622849702835,0.06833212077617645,0.0
39.191,3.651,20260202,0.234061136841774,0.06703067570924759,0.0
39.241,3.651,20260202,0.234061136841774,0.06703067570924759,0.0
39.291,3.651,20260202,0.2229035496711731,0.06637314707040787,0.0
39.341,3.651,20260202,0.2229035496711731,0.06637314707040787,0.0
39.391,3.651,20260202,0.2475806325674057,0.06419381499290466,0.0
39.441,3.651,20260202,0.2381879687309265,0.06344142556190491,0.0
39.491,3.651,20260202,0.2381879687309265,0.06344142556190491,0.0
39.541,3.651,20260202,0.2144705355167389,0.06408598273992538,0.0
39.591,3.651,20260202,0.2144705355167389,0.06408598273992538,0.0
39.641,3.651,20260202,0.21628782153129578,0.06554408371448517,0.0
39.691,3.651,20260202,0.21628782153129578,0.06554408371448517,0.0
39.741,3.651,20260202,0.22574707865715027,0.12722571194171906,0.0
39.791,3.651,20260202,0.22574707865715027,0.12722571194171906,0.0
39.841,3.651,20260202,0.20867332816123962,0.07588014006614685,0.0
39.891,3.651,20260202,0.20829761028289795,0.12402746826410294,0.0
39.94,3.652,20260202,0.20829761028289795,0.12402746826410294,0.0
39.97,3.667,20260202,0.20829761028289795,0.12402746826410294,0.0
37.701,3.716,20260202,0.1595921814441681,0.06153000891208649,1.9
37.743,3.704,20260202,0.15328478813171387,0.07602458447217941,1.8
37.791,3.701,20260202,0.15328478813171387,0.07602458447217941,0.7
37.841,3.701,20260202,0.1659303903579712,0.06173129752278328,0.7
37.891,3.701,20260202,0.1659303903579712,0.06173129752278328,0.0
37.941,3.701,20260202,0.20719298720359802,0.06203990802168846,2.1
37.991,3.701,20260202,0.20719298720359802,0.06203990802168846,2.5
38.041,3.701,20260202,0.2542453110218048,0.06961716711521149,2.6
38.091,3.701,20260202,0.1642715185880661,0.14807099103927612,2.3
38.141,3.701,20260202,0.1642715185880661,0.14807099103927612,0.0
38.191,3.701,20260202,0.20989546179771423,0.15281851589679718,0.0
38.241,3.701,20260202,0.20989546179771423,0.15281851589679718,0.0
38.291,3.701,20260202,0.21082744002342224,0.0671544000506401,0.0
38.341,3.701,20260202,0.21082744002342224,0.0671544000506401,0.0
38.391,3.701,20260202,0.2370511293411255,0.06022436544299126,0.0
38.441,3.701,20260202,0.2370511293411255,0.06022436544299126,0.0
38.491,3.701,20260202,0.28814026713371277,0.06022436544299126,0.0
38.541,3.701,20260202,0.282826691865921,0.06276431679725647,0.0
38.591,3.701,20260202,0.282826691865921,0.06276431679725647,0.0
38.641,3.701,20260202,0.28746870160102844,0.059563785791397095,0.0
38.691,3.701,20260202,0.28746870160102844,0.059563785791397095,0.0
38.741,3.701,20260202,0.29485705494880676,0.07012210786342621,0.0
38.791,3.701,20260202,0.29485705494880676,0.07012210786342621,0.0
38.841,3.701,20260202,0.2575315237045288,0.05934075266122818,0.0
38.891,3.701,20260202,0.2575315237045288,0.05934075266122818,0.0
38.941,3.701,20260202,0.23000375926494598,0.058822210878133774,0.0
38.991,3.701,20260202,0.25281867384910583,0.07000232487916946,0.0
39.041,3.701,20260202,0.25281867384910583,0.07000232487916946,0.0
39.091,3.701,20260202,0.24072332680225372,0.07003653049468994,0.0
39.141,3.701,20260202,0.24072332680225372,0.07003653049468994,0.0
39.191,3.701,20260202,0.22502219676971436,0.06827973574399948,0.0
39.241,3.701,20260202,0.22502219676971436,0.06827973574399948,0.0
39.291,3.701,20260202,0.24161098897457123,0.06667552888393402,0.0
39.341,3.701,20260202,0.24161098897457123,0.06667552888393402,0.0
39.391,3.701,20260202,0.2123226821422577,0.06527044624090195,0.0
39.441,3.701,20260202,0.21342991292476654,0.0628109872341156,0.0
39.491,3.701,20260202,0.21342991292476654,0.0628109872341156,0.0
39.541,3.701,20260202,0.22707639634609222,0.06412769109010696,0.0
39.591,3.701,20260202,0.22707639634609222,0.06412769109010696,0.0
39.641,3.701,20260202,0.21272258460521698,0.054629094898700714,0.0
39.691,3.701,20260202,0.21272258460521698,0.054629094898700714,0.0
39.741,3.701,20260202,0.19091284275054932,0.12474895268678665,0.0
39.791,3.701,20260202,0.19091284275054932,0.12474895268678665,0.0
39.841,3.701,20260202,0.20522348582744598,0.056557804346084595,0.0
39.891,3.701,20260202,0.19523361325263977,0.1216844767332077,0.0
39.941,3.701,20260202,0.19523361325263977,0.1216844767332077,0.0
39.978,3.705,20260202,0.19944621622562408,0.1221623346209526,0.0
37.609,3.771,20260202,0.19413502514362335,0.0605909563601017,2.5
37.646,3.759,20260202,0.1595921814441681,0.06153000891208649,2.3
37.691,3.751,20260202,0.1595921814441681,0.06153000891208649,1.9
37.741,3.751,20260202,0.15328478813171387,0.07602458447217941,2.0
37.791,3.751,20260202,0.15328478813171387,0.07602458447217941,1.8
37.841,3.751,20260202,0.1659303903579712,0.06173129752278328,1.6
37.891,3.751,20260202,0.1659303903579712,0.06173129752278328,1.1
37.941,3.751,20260202,0.20719298720359802,0.06203990802168846,0.0
37.991,3.751,20260202,0.20719298720359802,0.06203990802168846,1.9
38.041,3.751,20260202,0.2542453110218048,0.06961716711521149,2.7
38.091,3.751,20260202,0.1642715185880661,0.14807099103927612,2.8
38.141,3.751,20260202,0.1642715185880661,0.14807099103927612,0.0
38.191,3.751,20260202,0.20989546179771423,0.15281851589679718,0.0
38.241,3.751,20260202,0.20989546179771423,0.15281851589679718,0.0
38.291,3.751,20260202,0.21082744002342224,0.0671544000506401,0.0
38.341,3.751,20260202,0.21082744002342224,0.0671544000506401,0.0
38.391,3.751,20260202,0.2370511293411255,0.06022436544299126,0.0
38.441,3.751,20260202,0.2370511293411255,0.06022436544299126,0.0
38.491,3.751,20260202,0.28814026713371277,0.06022436544299126,0.0
38.541,3.751,20260202,0.282826691865921,0.06276431679725647,0.0
38.591,3.751,20260202,0.282826691865921,0.06276431679725647,0.0
38.641,3.751,20260202,0.28746870160102844,0.059563785791397095,0.0
38.691,3.751,20260202,0.28746870160102844,0.059563785791397095,0.0
38.741,3.751,20260202,0.29485705494880676,0.07012210786342621,0.0
38.791,3.751,20260202,0.29485705494880676,0.07012210786342621,0.0
38.841,3.751,20260202,0.2575315237045288,0.05934075266122818,0.0
38.891,3.751,20260202,0.2575315237045288,0.05934075266122818,0.0
38.941,3.751,20260202,0.23000375926494598,0.058822210878133774,0.0
38.991,3.751,20260202,0.25281867384910583,0.07000232487916946,0.0
39.041,3.751,20260202,0.25281867384910583,0.07000232487916946,0.0
39.091,3.751,20260202,0.24072332680225372,0.07003653049468994,0.0
39.141,3.751,20260202,0.24072332680225372,0.07003653049468994,0.0
39.191,3.751,20260202,0.22502219676971436,0.06827973574399948,0.0
39.241,3.751,20260202,0.22502219676971436,0.06827973574399948,0.0
39.291,3.751,20260202,0.24161098897457123,0.06667552888393402,0.0
39.341,3.751,20260202,0.24161098897457123,0.06667552888393402,0.0
39.391,3.751,20260202,0.2123226821422577,0.06527044624090195,0.0
39.441,3.751,20260202,0.21342991292476654,0.0628109872341156,0.0
39.491,3.751,20260202,0.21342991292476654,0.0628109872341156,0.0
39.541,3.751,20260202,0.22707639634609222,0.06412769109010696,0.0
39.591,3.751,20260202,0.22707639634609222,0.06412769109010696,0.0
39.641,3.751,20260202,0.21272258460521698,0.054629094898700714,0.0
39.691,3.751,20260202,0.21272258460521698,0.054629094898700714,0.0
39.741,3.751,20260202,0.19091284275054932,0.12474895268678665,0.0
39.791,3.751,20260202,0.19091284275054932,0.12474895268678665,0.0
39.841,3.751,20260202,0.20522348582744598,0.056557804346084595,0.0
39.891,3.751,20260202,0.19523361325263977,0.1216844767332077,0.0
39.941,3.751,20260202,0.19523361325263977,0.1216844767332077,0.0
39.99,3.752,20260202,0.19944621622562408,0.1221623346209526,0.0
40.038,3.762,20260202,0.19944621622562408,0.1221623346209526,0.0
40.077,3.771,20260202,0.21004973351955414,0.1221623346209526,0.0
41.111,3.774,20260202,0.16283097863197327,0.09417440742254257,0.0
41.145,3.77,20260202,0.19233092665672302,0.0575876459479332,0.0
41.192,3.767,20260202,0.19233092665672302,0.0575876459479332,0.0
41.238,3.769,20260202,0.19590014219284058,0.09269354492425919,0.0
41.294,3.769,20260202,0.19590014219284058,0.09269354492425919,0.0
41.34,3.768,20260202,0.19349323213100433,0.06636399030685425,0.0
41.39,3.771,20260202,0.19349323213100433,0.06636399030685425,0.0
41.44,3.771,20260202,0.18771909177303314,0.06493322551250458,0.0
41.485,3.774,20260202,0.16709473729133606,0.05848231911659241,0.0
41.523,3.775,20260202,0.1574288308620453,0.09499151259660721,0.0
41.764,3.775,20260202,0.14203782379627228,0.06021114066243172,0.0
41.796,3.771,20260202,0.15968789160251617,0.05844709649682045,0.0
41.839,3.77,20260202,0.15968789160251617,0.05844709649682045,0.0
41.877,3.773,20260202,0.15294882655143738,0.06268077343702316,0.0
37.55,3.815,20260202,0.13460691273212433,0.06354544311761856,2.4
37.593,3.803,20260202,0.13460691273212433,0.06354544311761856,2.5
37.641,3.801,20260202,0.2450602501630783,0.06415871530771255,2.3
37.691,3.801,20260202,0.2450602501630783,0.06415871530771255,2.0
37.741,3.801,20260202,0.2329064905643463,0.06358473002910614,2.1
37.791,3.801,20260202,0.2329064905643463,0.06358473002910614,1.9
37.841,3.801,20260202,0.20898324251174927,0.06146083399653435,1.5
37.891,3.801,20260202,0.20898324251174927,0.06146083399653435,0.9
37.941,3.801,20260202,0.19379357993602753,0.06430176645517349,1.7
37.991,3.801,20260202,0.19379357993602753,0.06430176645517349,0.0
38.041,3.801,20260202,0.18494825065135956,0.06377445161342621,2.0
38.091,3.801,20260202,0.19867254793643951,0.07144135236740112,2.7
38.141,3.801,20260202,0.19867254793643951,0.07144135236740112,2.4
38.191,3.801,20260202,0.2687988579273224,0.06752264499664307,0.0
38.241,3.801,20260202,0.2687988579273224,0.06752264499664307,0.0
38.291,3.801,20260202,0.2771090567111969,0.061759527772665024,0.0
38.341,3.801,20260202,0.2771090567111969,0.061759527772665024,0.0
38.391,3.801,20260202,0.2508946657180786,0.06371608376502991,0.0
38.441,3.801,20260202,0.2508946657180786,0.06371608376502991,0.0
